season,team,league,player,country,position,date_birth,minutes_playing,minutes_per_match_playing,goals,assist,goals_minus_pk,pk,pk_attemp,yellow_card,red_card
2013,Rennes,Ligue 1,Dimitri Foulquier,FRA,"DF,MF",1993,796,8.8,0,0,0,0,0,2,1
2013,Rennes,Ligue 1,Hérita Ilunga,COD,DF,1982,350,3.9,0,0,0,0,0,0,0
2013,Rennes,Ligue 1,Yassine Jebbour,MAR,"DF,MF",1991,214,2.4,0,0,0,0,0,0,1
2013,Rennes,Ligue 1,Jean-Armel Kana-Biyik,CMR,DF,1989,2618,29.1,0,0,0,0,0,4,1
2013,Rennes,Ligue 1,Jirès Kembo Ekoko,FRA,FW,1988,29,0.3,0,0,0,0,0,0,1
2013,Rennes,Ligue 1,Anders Konradsen,NOR,MF,1990,188,2.1,0,0,0,0,0,0,0
2013,Rennes,Ligue 1,Yann M'Vila,FRA,MF,1990,1015,11.3,0,1,0,0,0,1,0
2013,Rennes,Ligue 1,Jean Makoun,CMR,MF,1983,2395,26.6,2,3,2,0,0,3,1
2013,Rennes,Ligue 1,Chris Mavinga,COD,DF,1991,2321,25.8,0,1,0,0,0,5,1
2013,Rennes,Ligue 1,John Mensah,GHA,DF,1982,257,2.9,0,0,0,0,0,0,0
2013,Rennes,Ligue 1,Víctor Montaño,COL,FW,1984,364,4,1,0,1,0,0,1,0
2013,Rennes,Ligue 1,Steven Moreira,CPV,"DF,MF",1994,225,2.5,0,1,0,0,0,1,0
2013,Rennes,Ligue 1,Cheick N'Diaye,SEN,GK,1985,155,1.7,0,0,0,0,0,0,0
2013,Rennes,Ligue 1,Axel Ngando,FRA,MF,1993,68,0.8,1,0,1,0,0,0,0
2013,Rennes,Ligue 1,Vincent Pajot,FRA,MF,1990,2047,22.7,0,1,0,0,0,8,0
2013,Rennes,Ligue 1,Jonathan Pitroipa,BFA,"FW,MF",1986,2820,31.3,7,5,7,0,0,2,0
2013,Rennes,Ligue 1,Abdoulaye Sané,SEN,FW,1992,225,2.5,0,1,0,0,0,1,0
2013,Rennes,Ligue 1,Kévin Théophile-Catherine,FRA,DF,1989,2610,29,1,2,1,0,0,2,0
2013,Rennes,Ligue 1,Ejike Uzoenyi,NGA,"FW,MF",1988,3,0,0,0,0,0,0,0,0
2013,Roma,Serie A,Federico Balzaretti,ITA,DF,1981,2005,22.3,0,2,0,0,0,5,1
2013,Roma,Serie A,Michael Bradley,USA,"DF,MF",1987,2201,24.5,1,2,1,0,0,5,0
2013,Roma,Serie A,Nicolás Burdisso,ARG,DF,1981,2250,25,1,0,1,0,0,9,0
2013,Roma,Serie A,Leandro Castán,BRA,DF,1986,2683,29.8,1,0,1,0,0,6,0
2013,Roma,Serie A,Daniele De Rossi,ITA,"DF,MF",1983,1755,19.5,0,5,0,0,0,6,1
2013,Roma,Serie A,Mattia Destro,ITA,FW,1991,1109,12.3,6,1,6,0,0,6,1
2013,Roma,Serie A,Dodô,BRA,DF,1992,631,7,0,0,0,0,0,1,0
2013,Roma,Serie A,Alessandro Florenzi,ITA,"DF,FW",1991,2145,23.8,3,4,3,0,0,3,0
2013,Roma,Serie A,Mauro Goicoechea,URU,GK,1988,1260,14,0,0,0,0,0,1,0
2013,Roma,Serie A,Érik Lamela,ARG,"FW,MF",1992,2597,28.9,15,4,15,0,0,7,0
2013,Roma,Serie A,Bogdan Lobonț,ROU,GK,1978,405,4.5,0,0,0,0,0,0,0
2013,Roma,Serie A,Nicolás López,URU,"FW,MF",1993,62,0.7,1,0,1,0,0,0,0
2013,Roma,Serie A,Marquinho,BRA,"DF,MF",1986,1274,14.2,4,0,4,0,0,2,0
2013,Roma,Serie A,Marquinhos,BRA,"DF,MF",1994,2092,23.2,0,0,0,0,0,1,1
2013,Roma,Serie A,Dani Osvaldo,ITA,FW,1986,2315,25.7,16,2,14,2,3,6,1
2013,Roma,Serie A,Simone Perrotta,ITA,MF,1977,584,6.5,2,0,2,0,0,0,0
2013,Roma,Serie A,Iván Piris,PAR,DF,1989,2405,26.7,0,3,0,0,0,5,0
2013,Roma,Serie A,Miralem Pjanić,BIH,MF,1990,1706,19,3,6,3,0,0,7,1
2013,Roma,Serie A,Alessio Romagnoli,ITA,DF,1995,101,1.1,1,0,1,0,0,0,0
2013,Roma,Serie A,Maarten Stekelenburg,NED,GK,1982,1665,18.5,0,0,0,0,0,1,0
2013,Roma,Serie A,Panagiotis Tachtsidis,GRE,MF,1991,1438,16,1,2,1,0,0,8,1
2013,Roma,Serie A,Rodrigo Taddei,BRA,"DF,FW",1980,220,2.4,0,0,0,0,0,2,0
2013,Roma,Serie A,Vasilis Torosidis,GRE,"DF,MF",1985,822,9.1,1,0,1,0,0,3,0
2013,Roma,Serie A,Francesco Totti,ITA,"FW,MF",1976,2811,31.2,12,12,9,3,4,7,1
2013,Saint-Étienne,Ligue 1,Danijel Aleksić,SRB,"FW,MF",1991,45,0.5,0,0,0,0,0,1,0
2013,Saint-Étienne,Ligue 1,Alejandro Alonso,ARG,MF,1982,198,2.2,0,1,0,0,0,1,1
2013,Saint-Étienne,Ligue 1,Pierre-Emerick Aubameyang,GAB,"FW,MF",1989,3209,35.7,19,8,18,1,2,2,0
2013,Saint-Étienne,Ligue 1,Moustapha Bayal Sall,SEN,DF,1985,1923,21.4,0,0,0,0,0,6,0
2013,Saint-Étienne,Ligue 1,Mathieu Bodmer,FRA,"DF,MF",1982,494,5.5,2,1,2,0,0,1,0
2013,Saint-Étienne,Ligue 1,Brandão,BRA,FW,1980,1781,19.8,11,2,11,0,0,3,0
2013,Saint-Étienne,Ligue 1,Jonathan Brison,FRA,"DF,MF",1983,1938,21.5,0,4,0,0,0,4,1
2013,Saint-Étienne,Ligue 1,Jérémy Clément,FRA,MF,1984,2221,24.7,0,0,0,0,0,2,0
2013,Saint-Étienne,Ligue 1,François Clerc,FRA,DF,1983,2790,31,1,3,1,0,0,6,0
2013,Saint-Étienne,Ligue 1,Renaud Cohade,FRA,MF,1984,2630,29.2,4,6,4,0,0,4,0
2013,Saint-Étienne,Ligue 1,Ismaël Diomandé,CIV,MF,1992,9,0.1,0,0,0,0,0,0,0
2013,Saint-Étienne,Ligue 1,Faouzi Ghoulam,ALG,DF,1991,1799,20,0,3,0,0,0,3,0
2013,Saint-Étienne,Ligue 1,Max Gradel,CIV,"FW,MF",1987,1400,15.6,3,2,2,1,1,1,0
2013,Saint-Étienne,Ligue 1,Josuha Guilavogui,FRA,"DF,MF",1990,2650,29.4,3,2,3,0,0,4,1
2013,Saint-Étienne,Ligue 1,Romain Hamouma,FRA,"FW,MF",1987,1792,19.9,5,3,5,0,0,6,0
2013,Saint-Étienne,Ligue 1,Fabien Lemoine,FRA,MF,1987,2511,27.9,1,2,1,0,0,4,1
2013,Saint-Étienne,Ligue 1,Kévin Mayi,GAB,"FW,MF",1993,88,1,0,0,0,0,0,0,0
2013,Saint-Étienne,Ligue 1,Jean-Pascal Mignot,FRA,DF,1981,607,6.7,0,0,0,0,0,1,0
2013,Saint-Étienne,Ligue 1,Yohan Mollo,FRA,"DF,FW",1989,1065,11.8,4,7,4,0,0,1,0
2013,Saint-Étienne,Ligue 1,Bănel Nicoliță,ROU,MF,1985,157,1.7,0,0,0,0,0,1,0
2013,Saint-Étienne,Ligue 1,Loïc Perrin,FRA,"DF,MF",1985,3060,34,2,0,2,0,0,4,0
2013,Saint-Étienne,Ligue 1,Stéphane Ruffier,FRA,GK,1986,3420,38,0,0,0,0,0,2,0
2013,Saint-Étienne,Ligue 1,Idriss Saadi,ALG,FW,1992,19,0.2,0,0,0,0,0,0,0
2013,Saint-Étienne,Ligue 1,Bakary Sako,MLI,"FW,MF",1988,132,1.5,0,0,0,0,0,0,0
2013,Saint-Étienne,Ligue 1,Kurt Zouma,FRA,DF,1994,1547,17.2,2,0,2,0,0,1,0
2013,Sampdoria,Serie A,Juan Antonio,ARG,"FW,MF",1988,10,0.1,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Gaetano Berardi,SUI,DF,1988,1505,16.7,0,1,0,0,0,5,1
2013,Sampdoria,Serie A,Tommaso Berni,ITA,GK,1983,235,2.6,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Paolo Castellini,ITA,DF,1979,423,4.7,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Andrea Costa,ITA,"DF,MF",1986,2355,26.2,1,0,1,0,0,4,2
2013,Sampdoria,Serie A,Angelo da Costa Júnior,BRA,GK,1983,360,4,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Lorenzo De Silvestri,ITA,"DF,MF",1988,1839,20.4,2,0,2,0,0,4,0
2013,Sampdoria,Serie A,Éder,ITA,FW,1986,2045,22.7,7,4,4,3,3,5,0
2013,Sampdoria,Serie A,Marcelo Estigarribia,PAR,"DF,MF",1987,2420,26.9,2,3,2,0,0,2,0
2013,Sampdoria,Serie A,Renan Garcia,BRA,MF,1986,273,3,0,1,0,0,0,0,1
2013,Sampdoria,Serie A,Daniele Gastaldello,ITA,DF,1983,2873,31.9,1,1,1,0,0,14,2
2013,Sampdoria,Serie A,Mauro Icardi,ARG,FW,1993,2120,23.6,10,2,10,0,0,3,0
2013,Sampdoria,Serie A,Nenad Krstičić,SRB,MF,1990,1919,21.3,1,2,1,0,0,9,0
2013,Sampdoria,Serie A,Maxi López,ARG,FW,1984,889,9.9,4,2,3,1,1,1,0
2013,Sampdoria,Serie A,Enzo Maresca,ITA,MF,1980,1136,12.6,3,1,2,1,1,3,1
2013,Sampdoria,Serie A,Gianni Munari,ITA,MF,1983,1448,16.1,3,0,3,0,0,6,0
2013,Sampdoria,Serie A,Shkodran Mustafi,GER,DF,1992,1099,12.2,0,0,0,0,0,3,1
2013,Sampdoria,Serie A,Pedro Obiang,EQG,MF,1992,2896,32.2,1,5,1,0,0,6,0
2013,Sampdoria,Serie A,Angelo Palombo,ITA,MF,1981,1325,14.7,0,0,0,0,0,4,0
2013,Sampdoria,Serie A,Andrea Poli,ITA,MF,1989,2495,27.7,3,0,3,0,0,4,0
2013,Sampdoria,Serie A,Simon Poulsen,DEN,DF,1984,187,2.1,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Nicola Pozzi,ITA,FW,1986,134,1.5,1,0,0,1,2,1,0
2013,Sampdoria,Serie A,Matías Rodríguez,ARG,"DF,MF",1986,90,1,0,0,0,0,0,1,0
2013,Sampdoria,Serie A,Sergio Romero,ARG,GK,1987,2825,31.4,0,0,0,0,0,2,1
2013,Sampdoria,Serie A,Jonathan Rossini,SUI,DF,1989,2164,24,0,1,0,0,0,2,0
2013,Sampdoria,Serie A,Gianluca Sansone,ITA,FW,1987,688,7.6,2,2,2,0,0,0,0
2013,Sampdoria,Serie A,Anđelko Savić,SUI,FW,1993,14,0.2,0,0,0,0,0,0,0
2013,Sampdoria,Serie A,Roberto Soriano,ITA,MF,1991,998,11.1,0,2,0,0,0,4,0
2013,Sampdoria,Serie A,Fernando Tissone,ARG,MF,1986,610,6.8,0,2,0,0,0,3,0
2013,Schalke 04,Bundesliga,Ibrahim Afellay,NED,"FW,MF",1986,624,6.9,2,0,2,0,0,2,0
2013,Schalke 04,Bundesliga,Tranquillo Barnetta,SUI,MF,1985,457,5.1,0,1,0,0,0,1,0
2013,Schalke 04,Bundesliga,Michel Bastos,BRA,"DF,MF",1983,1069,11.9,4,1,4,0,1,1,0
2013,Schalke 04,Bundesliga,Julian Draxler,GER,"FW,MF",1993,2131,23.7,10,3,10,0,1,5,0
2013,Schalke 04,Bundesliga,Edu,BRA,FW,1981,13,0.1,0,0,0,0,0,0,0
2013,Schalke 04,Bundesliga,Jefferson Farfán,PER,"FW,MF",1984,2168,24.1,6,6,5,1,1,1,0
2013,Schalke 04,Bundesliga,Christian Fuchs,AUT,"DF,MF",1986,2135,23.7,0,5,0,0,0,7,0
2013,Schalke 04,Bundesliga,Timo Hildebrand,GER,GK,1979,1890,21,0,0,0,0,0,0,0
2013,Schalke 04,Bundesliga,Marco Höger,GER,"DF,MF",1989,1374,15.3,3,2,3,0,0,5,0
2013,Schalke 04,Bundesliga,Lewis Holtby,GER,MF,1990,1448,16.1,4,7,4,0,0,4,0
2013,Schalke 04,Bundesliga,Benedikt Höwedes,GER,DF,1988,2880,32,0,1,0,0,0,3,0
2013,Schalke 04,Bundesliga,Klaas-Jan Huntelaar,NED,FW,1983,2225,24.7,10,4,9,1,1,5,1
2013,Schalke 04,Bundesliga,Jermaine Jones,USA,MF,1981,2008,22.3,1,5,1,0,0,6,1
2013,Schalke 04,Bundesliga,Sead Kolašinac,BIH,"DF,MF",1993,1105,12.3,0,1,0,0,0,2,0
2013,Schalke 04,Bundesliga,Ciprian Marica,ROU,FW,1985,711,7.9,3,1,3,0,0,2,0
2013,Schalke 04,Bundesliga,Joël Matip,CMR,"DF,MF",1991,2872,31.9,3,0,3,0,0,4,0
2013,Schalke 04,Bundesliga,Christoph Metzelder,GER,DF,1980,204,2.3,0,0,0,0,0,0,0
2013,Schalke 04,Bundesliga,Max Meyer,GER,"FW,MF",1995,76,0.8,0,1,0,0,0,0,0
2013,Schalke 04,Bundesliga,Christoph Moritz,GER,MF,1990,158,1.8,0,0,0,0,0,0,0
2013,Schalke 04,Bundesliga,Roman Neustädter,RUS,"DF,MF",1988,2667,29.6,3,2,3,0,0,5,0
2013,Schalke 04,Bundesliga,Chinedu Obasi,NGA,FW,1986,153,1.7,0,0,0,0,0,0,0
2013,Schalke 04,Bundesliga,Kyriakos Papadopoulos,GRE,"DF,MF",1992,810,9,1,0,1,0,0,1,1
2013,Schalke 04,Bundesliga,Teemu Pukki,FIN,FW,1990,448,5,3,1,3,0,0,0,0
2013,Schalke 04,Bundesliga,Raffael,BRA,"FW,MF",1985,798,8.9,2,5,1,1,1,0,0
2013,Schalke 04,Bundesliga,Atsuto Uchida,JPN,DF,1988,2033,22.6,1,2,1,0,0,1,0
2013,Schalke 04,Bundesliga,Lars Unnerstall,GER,GK,1990,1170,13,0,0,0,0,0,1,0
2013,Sevilla,La Liga,José Antonio Reyes,ESP,MF,1983,1646,18.3,4,6,4,0,0,2,1
2013,Sevilla,La Liga,Beto,POR,GK,1982,1260,14,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Alberto Botía,ESP,DF,1989,1350,15,1,0,1,0,0,11,0
2013,Sevilla,La Liga,Cala,ESP,DF,1989,723,8,0,0,0,0,0,4,0
2013,Sevilla,La Liga,José Campaña,ESP,MF,1993,184,2,0,0,0,0,0,2,0
2013,Sevilla,La Liga,Cicinho,BRA,DF,1986,1727,19.2,1,1,1,0,0,4,0
2013,Sevilla,La Liga,Coke,ESP,"DF,MF",1987,1538,17.1,3,4,3,0,0,5,1
2013,Sevilla,La Liga,Julián Cuesta,ESP,GK,1991,90,1,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Manu del Moral,ESP,FW,1984,794,8.8,1,1,1,0,0,2,0
2013,Sevilla,La Liga,Baba Diawara,SEN,FW,1988,636,7.1,0,0,0,0,0,1,0
2013,Sevilla,La Liga,Federico Fazio,ARG,DF,1987,2113,23.5,3,0,3,0,0,5,2
2013,Sevilla,La Liga,Javier Hervás,ESP,MF,1989,161,1.8,0,0,0,0,0,1,0
2013,Sevilla,La Liga,Geoffrey Kondogbia,CTA,MF,1993,1904,21.2,1,1,1,0,0,4,0
2013,Sevilla,La Liga,Diego López,ESP,GK,1981,663,7.4,0,0,0,0,0,0,1
2013,Sevilla,La Liga,Antonio Luna,ESP,DF,1991,108,1.2,0,0,0,0,0,1,0
2013,Sevilla,La Liga,Hedwiges Maduro,NED,"DF,MF",1985,1317,14.6,0,0,0,0,0,3,1
2013,Sevilla,La Liga,Gary Medel,CHI,"DF,MF",1987,2643,29.4,6,3,6,0,0,7,3
2013,Sevilla,La Liga,Alberto Moreno,ESP,"DF,MF",1992,1110,12.3,0,2,0,0,0,5,0
2013,Sevilla,La Liga,Fernando Navarro,ESP,DF,1982,3122,34.7,0,1,0,0,0,11,1
2013,Sevilla,La Liga,Jesús Navas,ESP,"DF,FW",1985,3314,36.8,0,7,0,0,0,5,0
2013,Sevilla,La Liga,Álvaro Negredo,ESP,FW,1985,3025,33.6,25,1,21,4,5,3,0
2013,Sevilla,La Liga,Andrés Palop,ESP,GK,1973,1407,15.6,0,0,0,0,0,1,0
2013,Sevilla,La Liga,Diego Perotti,ARG,"FW,MF",1988,834,9.3,0,0,0,0,0,2,0
2013,Sevilla,La Liga,Israel Puerto,ESP,DF,1993,28,0.3,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Bryan Rabello,CHI,"FW,MF",1994,109,1.2,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Ivan Rakitić,CRO,MF,1988,2948,32.8,8,9,7,1,2,10,2
2013,Sevilla,La Liga,Álex Rubio,ESP,"FW,MF",1993,30,0.3,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Emir Spahić,BIH,DF,1980,1955,21.7,1,0,1,0,0,10,0
2013,Sevilla,La Liga,Miroslav Stevanović,BIH,"FW,MF",1990,118,1.3,0,0,0,0,0,0,0
2013,Sevilla,La Liga,Piotr Trochowski,GER,MF,1984,433,4.8,2,0,2,0,0,0,0
2013,Siena,Serie A,Salvador Agra,POR,"FW,MF",1991,309,3.4,0,2,0,0,0,0,0
2013,Siena,Serie A,Ângelo,BRA,"DF,MF",1981,2189,24.3,1,3,1,0,0,4,0
2013,Siena,Serie A,Nicola Belmonte,ITA,DF,1987,467,5.2,0,0,0,0,0,1,0
2013,Siena,Serie A,Erjon Bogdani,ALB,FW,1977,511,5.7,2,0,2,0,0,2,0
2013,Siena,Serie A,Francesco Bolzoni,ITA,MF,1989,1553,17.3,0,0,0,0,0,2,0
2013,Siena,Serie A,Emanuele Calaiò,ITA,FW,1982,1612,17.9,4,2,4,0,2,4,1
2013,Siena,Serie A,Adrián Calello,ARG,MF,1987,734,8.2,0,0,0,0,0,2,0
2013,Siena,Serie A,Matías Campos,CHI,"DF,MF",1989,16,0.2,0,0,0,0,0,0,0
2013,Siena,Serie A,Matteo Contini,ITA,DF,1980,893,9.9,0,0,0,0,0,3,0
2013,Siena,Serie A,Manuel Coppola,ITA,MF,1982,75,0.8,0,0,0,0,0,1,0
2013,Siena,Serie A,Gaetano D'Agostino,ITA,MF,1982,508,5.6,0,1,0,0,0,1,0
2013,Siena,Serie A,Felipe dal Belo,BRA,DF,1984,2948,32.8,0,0,0,0,0,10,2
2013,Siena,Serie A,Cristiano Del Grosso,ITA,DF,1983,1343,14.9,0,0,0,0,0,2,0
2013,Siena,Serie A,Francesco Della Rocca,ITA,MF,1987,1445,16.1,0,1,0,0,0,5,0
2013,Siena,Serie A,Paolo Dellafiore,ITA,DF,1985,180,2,0,0,0,0,0,1,0
2013,Siena,Serie A,Zé Eduardo,BRA,FW,1987,469,5.2,1,0,0,1,1,3,0
2013,Siena,Serie A,Innocent Emeghara,SUI,FW,1989,1371,15.2,7,0,7,0,0,3,0
2013,Siena,Serie A,Fabrizio Grillo,ITA,"DF,MF",1987,90,1,1,0,1,0,0,0,0
2013,Siena,Serie A,Marcelo Larrondo,CHI,FW,1988,71,0.8,0,0,0,0,0,0,0
2013,Siena,Serie A,Daniele Mannini,ITA,MF,1983,280,3.1,0,0,0,0,0,2,0
2013,Siena,Serie A,Luís Neto,POR,DF,1988,1786,19.8,1,0,1,0,0,7,1
2013,Siena,Serie A,Massimo Paci,ITA,DF,1978,1830,20.3,2,0,2,0,0,7,1
2013,Siena,Serie A,Michele Paolucci,ITA,"FW,MF",1986,247,2.7,2,0,2,0,0,2,0
2013,Siena,Serie A,Gianluca Pegolo,ITA,GK,1981,3420,38,0,0,0,0,0,3,0
2013,Siena,Serie A,Nicola Pozzi,ITA,FW,1986,77,0.9,0,0,0,0,0,0,0
2013,Siena,Serie A,Reginaldo,BRA,FW,1983,657,7.3,3,1,3,0,0,2,0
2013,Siena,Serie A,Ribair Rodríguez,URU,MF,1987,362,4,0,0,0,0,0,2,0
2013,Siena,Serie A,Alessandro Rosina,ITA,MF,1984,2229,24.8,5,4,2,3,4,4,0
2013,Siena,Serie A,Matteo Rubin,ITA,"DF,MF",1987,2072,23,0,4,0,0,0,4,0
2013,Siena,Serie A,Alessio Sestu,ITA,MF,1983,1376,15.3,1,4,1,0,0,3,0
2013,Siena,Serie A,Jorge Teixeira,POR,DF,1986,810,9,0,0,0,0,0,2,0
2013,Siena,Serie A,Christian Terlizzi,ITA,DF,1979,778,8.6,0,0,0,0,0,2,1
2013,Siena,Serie A,Claudio Terzi,ITA,DF,1984,720,8,1,0,1,0,0,3,0
2013,Siena,Serie A,Francesco Valiani,ITA,MF,1980,1205,13.4,2,4,2,0,0,0,0
2013,Siena,Serie A,Simone Vergassola,ITA,MF,1976,2550,28.3,2,2,2,0,0,8,0
2013,Siena,Serie A,Valerio Verre,ITA,"FW,MF",1994,160,1.8,0,0,0,0,0,0,0
2013,Siena,Serie A,Roberto Vitiello,ITA,DF,1983,154,1.7,0,0,0,0,0,1,0
2013,Sochaux,Ligue 1,Cédric Bakambu,COD,FW,1991,2302,25.6,7,1,7,0,0,4,0
2013,Sochaux,Ligue 1,Ryad Boudebouz,ALG,"FW,MF",1990,2384,26.5,3,7,1,2,2,3,0
2013,Sochaux,Ligue 1,Édouard Butin,FRA,FW,1988,240,2.7,1,0,1,0,0,0,0
2013,Sochaux,Ligue 1,Abdoul Camara,GUI,"FW,MF",1990,817,9.1,0,0,0,0,0,0,0
2013,Sochaux,Ligue 1,Carlão,BRA,"DF,MF",1986,988,11,0,0,0,0,0,2,0
2013,Sochaux,Ligue 1,Roy Contout,FRA,FW,1985,1493,16.6,0,1,0,0,0,1,0
2013,Sochaux,Ligue 1,Sébastien Corchia,FRA,"DF,MF",1990,2991,33.2,1,2,1,0,1,3,1
2013,Sochaux,Ligue 1,Pierrick Cros,FRA,GK,1991,360,4,0,0,0,0,0,0,0
2013,Sochaux,Ligue 1,Omar Daf,SEN,DF,1977,27,0.3,0,0,0,0,0,0,0
2013,Sochaux,Ligue 1,Rafaël Dias,FRA,MF,1991,584,6.5,1,3,1,0,0,3,0
2013,Sochaux,Ligue 1,Thierry Doubai,CIV,MF,1988,940,10.4,3,1,3,0,0,0,0
2013,Sochaux,Ligue 1,Cédric Kanté,MLI,DF,1979,2714,30.2,1,0,1,0,0,3,0
2013,Sochaux,Ligue 1,Joseph Lopy,SEN,"DF,MF",1992,1329,14.8,0,1,0,0,0,4,1
2013,Sochaux,Ligue 1,Yassin Mikari,TUN,"DF,MF",1983,516,5.7,1,0,1,0,0,2,0
2013,Sochaux,Ligue 1,Vincent Nogueira,FRA,MF,1988,2287,25.4,2,2,2,0,0,2,0
2013,Sochaux,Ligue 1,Mathieu Peybernes,FRA,DF,1990,1783,19.8,0,1,0,0,0,3,0
2013,Sochaux,Ligue 1,Loïc Poujol,FRA,MF,1989,1844,20.5,2,0,2,0,0,6,1
2013,Sochaux,Ligue 1,Simon Pouplin,FRA,GK,1985,3060,34,0,0,0,0,0,2,0
2013,Sochaux,Ligue 1,Sloan Privat,FRA,FW,1989,1811,20.1,9,2,9,0,0,3,0
2013,Sochaux,Ligue 1,Sébastien Roudet,FRA,MF,1981,2215,24.6,4,3,4,0,0,5,0
2013,Sochaux,Ligue 1,Jérôme Roussillon,FRA,"DF,MF",1993,2195,24.4,0,2,0,0,0,4,0
2013,Sochaux,Ligue 1,David Sauget,FRA,DF,1979,1576,17.5,0,0,0,0,0,2,0
2013,Sochaux,Ligue 1,Giovanni Sio,CIV,"FW,MF",1989,1094,12.2,4,2,4,0,0,3,0
2013,Sochaux,Ligue 1,Kalilou Traoré,MLI,MF,1987,826,9.2,0,0,0,0,0,4,0
2013,Sochaux,Ligue 1,Ishmael Yartey,GHA,"FW,MF",1990,417,4.6,0,1,0,0,0,1,0
2013,Sochaux,Ligue 1,Banana Yaya,CMR,"DF,MF",1991,720,8,0,0,0,0,0,3,0
2013,Sochaux,Ligue 1,Lionel Zouma,CTA,DF,1993,14,0.2,0,0,0,0,0,0,0
2013,Southampton,Premier League,Artur Boruc,POL,GK,1980,1755,19.5,0,0,0,0,0,1,0
2013,Southampton,Premier League,Richard Chaplow,ENG,MF,1985,55,0.6,0,0,0,0,0,0,0
2013,Southampton,Premier League,Nathaniel Clyne,ENG,DF,1991,3019,33.5,1,3,1,0,0,2,0
2013,Southampton,Premier League,Jack Cork,ENG,"DF,MF",1989,2426,27,0,0,0,0,0,1,0
2013,Southampton,Premier League,Kelvin Davis,ENG,GK,1976,855,9.5,0,0,0,0,0,0,0
2013,Southampton,Premier League,Steven Davis,NIR,MF,1985,2067,23,2,1,2,0,0,1,0
2013,Southampton,Premier League,Steve De Ridder,BEL,"FW,MF",1987,53,0.6,0,0,0,0,0,1,0
2013,Southampton,Premier League,José Fonte,POR,DF,1983,2316,25.7,2,0,2,0,0,5,0
2013,Southampton,Premier League,Danny Fox,SCO,"DF,MF",1986,1217,13.5,1,1,1,0,0,3,1
2013,Southampton,Premier League,Paulo Gazzaniga,ARG,GK,1992,810,9,0,0,0,0,0,0,0
2013,Southampton,Premier League,Jos Hooiveld,NED,"DF,MF",1983,2031,22.6,0,0,0,0,0,5,0
2013,Southampton,Premier League,Adam Lallana,ENG,"FW,MF",1988,2229,24.8,3,5,3,0,0,2,0
2013,Southampton,Premier League,Rickie Lambert,ENG,FW,1982,3126,34.7,15,5,12,3,3,2,0
2013,Southampton,Premier League,Emmanuel Mayuka,ZAM,FW,1990,233,2.6,0,0,0,0,0,0,0
2013,Southampton,Premier League,Guly do Prado,BRA,"FW,MF",1981,764,8.5,0,1,0,0,0,0,0
2013,Southampton,Premier League,Jason Puncheon,ENG,MF,1986,2057,22.9,6,1,6,0,0,1,0
2013,Southampton,Premier League,Gastón Ramírez,URU,"FW,MF",1990,1679,18.7,5,3,5,0,0,2,1
2013,Southampton,Premier League,Ben Reeves,NIR,MF,1991,28,0.3,0,0,0,0,0,0,0
2013,Southampton,Premier League,Frazer Richardson,ENG,DF,1982,168,1.9,0,0,0,0,0,0,0
2013,Southampton,Premier League,Jay Rodriguez,ENG,"FW,MF",1989,2181,24.2,6,5,6,0,0,4,0
2013,Southampton,Premier League,Morgan Schneiderlin,FRA,MF,1989,3208,35.6,5,0,5,0,0,9,0
2013,Southampton,Premier League,Billy Sharp,ENG,FW,1986,20,0.2,0,0,0,0,0,0,0
2013,Southampton,Premier League,Luke Shaw,ENG,"DF,MF",1995,1948,21.6,0,0,0,0,0,2,0
2013,Southampton,Premier League,James Ward-Prowse,ENG,MF,1994,494,5.5,0,0,0,0,0,0,0
2013,Southampton,Premier League,Maya Yoshida,JPN,DF,1988,2853,31.7,0,0,0,0,0,2,0
2013,Stoke City,Premier League,Charlie Adam,SCO,MF,1985,1757,19.5,3,2,3,0,0,9,1
2013,Stoke City,Premier League,Asmir Begović,BIH,GK,1987,3420,38,0,0,0,0,0,3,0
2013,Stoke City,Premier League,Geoff Cameron,USA,"DF,MF",1985,2637,29.3,0,1,0,0,0,5,0
2013,Stoke City,Premier League,Peter Crouch,ENG,FW,1981,2321,25.8,7,4,7,0,0,2,0
2013,Stoke City,Premier League,Rory Delap,IRL,MF,1976,11,0.1,0,0,0,0,0,0,0
2013,Stoke City,Premier League,Maurice Edu,USA,"DF,MF",1986,11,0.1,0,0,0,0,0,0,0
2013,Stoke City,Premier League,Matthew Etherington,ENG,MF,1981,1720,19.1,0,0,0,0,0,2,0
2013,Stoke City,Premier League,Robert Huth,GER,DF,1984,3150,35,1,0,1,0,0,5,0
2013,Stoke City,Premier League,Cameron Jerome,ENG,FW,1986,1123,12.5,3,3,3,0,0,3,0
2013,Stoke City,Premier League,Kenwyne Jones,TRI,FW,1984,1049,11.7,3,2,3,0,0,0,0
