essround,idno,agea,eduyrs,eisced,gndr,iscoco,isco08,hinctnt,hinctnta,male,age,age_rec,years_schooling,educ_level,hincome,occup_cat,emplrel,emplno,isco_mainjob,emplrel_r1,emplno_r1,selfem_mainjob,class16_r1,class8_r1,class5_r1,emplrel_r2,emplno_r2,class16_r2,class8_r2,class5_r2,class5_r
7,1426,62,11,2,2,NA,9121,NA,3,female,62,45-64,11,Low education,3,blue-collar,1,66666,9121,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1427,17,12,2,2,NA,66666,NA,5,female,17,<20,12,Low education,5,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1428,24,11,2,1,NA,5222,NA,4,male,24,20-29,11,Low education,4,service,3,66666,5222,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
7,1430,32,25,6,2,NA,2342,NA,77,female,32,30-44,25,High education,NA,professionals,1,66666,2342,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1431,45,11,3,2,NA,9111,NA,4,female,45,45-64,11,Secondary education,4,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1432,25,15,4,1,NA,66666,NA,88,male,25,20-29,15,Secondary education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1433,54,9,1,2,NA,8153,NA,2,female,54,45-64,9,Low education,2,blue-collar,1,66666,8153,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
7,1434,45,11,2,1,NA,7231,NA,77,male,45,45-64,11,Low education,NA,blue-collar,1,66666,7231,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1435,59,24,7,1,NA,9613,NA,77,male,59,45-64,24,High education,NA,blue-collar,1,66666,9613,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1437,39,18,7,1,NA,2611,NA,9,male,39,30-44,18,High education,9,professionals,1,66666,2611,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1438,68,12,1,1,NA,7322,NA,4,male,68,>=65,12,Low education,4,blue-collar,1,66666,7322,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1439,29,15,5,2,NA,5131,NA,4,female,29,20-29,15,High education,4,service,1,66666,5131,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
7,1440,33,20,6,2,NA,3139,NA,5,female,33,30-44,20,High education,5,technicians,1,66666,3139,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
7,1441,35,16,3,2,NA,2643,NA,3,female,35,30-44,16,Secondary education,3,professionals,2,0,2643,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
7,1442,50,19,7,2,NA,5111,NA,6,female,50,45-64,19,High education,6,service,1,66666,5111,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
7,1445,63,13,6,1,NA,3321,NA,8,male,63,45-64,13,High education,8,technicians,1,66666,3321,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1446,34,14,1,2,NA,5132,NA,7,female,34,30-44,14,Low education,7,service,3,66666,5132,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
7,1447,24,17,6,2,NA,5131,NA,8,female,24,20-29,17,High education,8,service,1,66666,5131,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
7,1448,60,45,7,2,NA,5221,NA,3,female,60,45-64,45,High education,3,service,2,0,5221,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1450,47,20,7,2,NA,3359,NA,9,female,47,45-64,20,High education,9,technicians,1,66666,3359,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1452,46,20,5,1,NA,7214,NA,9,male,46,45-64,20,High education,9,blue-collar,1,66666,7214,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1453,18,13,2,1,NA,66666,NA,6,male,18,<20,13,Low education,6,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1454,36,14,6,2,NA,4225,NA,9,female,36,30-44,14,High education,9,clerical,1,66666,4225,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1455,55,10,2,1,NA,5412,NA,77,male,55,45-64,10,Low education,NA,service,1,66666,5412,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1456,39,19,6,2,NA,3343,NA,77,female,39,30-44,19,High education,NA,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1457,42,15,5,1,NA,2521,NA,77,male,42,30-44,15,High education,NA,professionals,1,66666,2521,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1462,90,7,1,1,NA,5412,NA,4,male,90,>=65,7,Low education,4,service,1,66666,5412,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1463,67,19,3,1,NA,5412,NA,77,male,67,>=65,19,Secondary education,NA,service,1,66666,5412,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1464,28,25,6,1,NA,5223,NA,8,male,28,20-29,25,High education,8,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1466,25,9,1,2,NA,5414,NA,4,female,25,20-29,9,Low education,4,service,1,66666,5414,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1467,48,20,7,1,NA,4224,NA,2,male,48,45-64,20,High education,2,clerical,1,66666,4224,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1468,31,20,5,2,NA,5142,NA,6,female,31,30-44,20,High education,6,service,1,66666,5142,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1469,65,8,1,1,NA,8322,NA,6,male,65,>=65,8,Low education,6,blue-collar,2,0,8322,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1471,82,12,3,2,NA,4311,NA,5,female,82,>=65,12,Secondary education,5,clerical,1,66666,4311,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1473,32,19,6,2,NA,2522,NA,9,female,32,30-44,19,High education,9,professionals,1,66666,2522,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1474,85,12,5,1,NA,3522,NA,77,male,85,>=65,12,High education,NA,technicians,1,66666,3522,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1475,74,6,99,2,NA,8152,NA,3,female,74,>=65,6,NA,3,blue-collar,1,66666,8152,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
7,1477,41,22,7,1,NA,4225,NA,3,male,41,30-44,22,High education,3,clerical,1,66666,4225,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1478,49,19,7,2,NA,2611,NA,10,female,49,45-64,19,High education,10,professionals,2,0,2611,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
7,1479,76,10,2,1,NA,4321,NA,5,male,76,>=65,10,Low education,5,clerical,1,66666,4321,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1480,79,8,1,2,NA,66666,NA,4,female,79,>=65,8,Low education,4,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1482,61,18,5,1,NA,7231,NA,77,male,61,45-64,18,High education,NA,blue-collar,1,66666,7231,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1483,57,19,4,2,NA,4413,NA,9,female,57,45-64,19,Secondary education,9,clerical,1,66666,4413,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1486,28,22,7,1,NA,2522,NA,7,male,28,20-29,22,High education,7,professionals,1,66666,2522,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1489,68,14,5,1,NA,1321,NA,8,male,68,>=65,14,High education,8,managers,2,8,1321,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
7,1490,47,20,7,1,NA,1212,NA,9,male,47,45-64,20,High education,9,managers,1,66666,1212,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1491,57,18,6,2,NA,2221,NA,10,female,57,45-64,18,High education,10,professionals,1,66666,2221,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1495,27,13,2,2,NA,210,NA,10,female,27,20-29,13,Low education,10,managers,1,66666,210,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1496,21,18,4,2,NA,5131,NA,88,female,21,20-29,18,Secondary education,NA,service,1,66666,5131,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
7,1498,49,42,6,2,NA,2519,NA,8,female,49,45-64,42,High education,8,professionals,1,66666,2519,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1500,52,25,7,2,NA,2320,NA,4,female,52,45-64,25,High education,4,professionals,1,66666,2320,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1501,23,17,4,2,NA,5223,NA,10,female,23,20-29,17,Secondary education,10,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1502,52,22,7,1,NA,2412,NA,10,male,52,45-64,22,High education,10,professionals,2,4,2412,2,1,3,NA,NA,NA,2,1,2,1,1,Higher-grade service class
7,1508,74,10,2,1,NA,1420,NA,77,male,74,>=65,10,Low education,NA,managers,2,24,1420,2,2,4,1,1,1,2,2,1,1,1,Higher-grade service class
7,1509,38,23,6,1,NA,3521,NA,77,male,38,30-44,23,High education,NA,technicians,1,66666,3521,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1510,78,18,6,1,NA,2161,NA,77,male,78,>=65,18,High education,NA,professionals,1,66666,2161,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1512,70,20,7,1,NA,1120,NA,6,male,70,>=65,20,High education,6,managers,2,10,1120,2,2,4,1,1,1,2,2,1,1,1,Higher-grade service class
7,1513,62,12,3,2,NA,3343,NA,77,female,62,45-64,12,Secondary education,NA,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1516,81,8,2,1,NA,5153,NA,77,male,81,>=65,8,Low education,NA,service,1,66666,5153,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1517,72,9,2,2,NA,5223,NA,77,female,72,>=65,9,Low education,NA,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1518,31,10,4,1,NA,5120,NA,6,male,31,30-44,10,Secondary education,6,service,1,66666,5120,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1521,87,11,1,1,NA,7221,NA,77,male,87,>=65,11,Low education,NA,blue-collar,1,66666,7221,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1528,20,99,2,2,NA,66666,NA,88,female,20,20-29,NA,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1529,46,17,7,2,NA,4311,NA,9,female,46,45-64,17,High education,9,clerical,1,66666,4311,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1530,84,9,1,2,NA,7531,NA,7,female,84,>=65,9,Low education,7,blue-collar,2,0,7531,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1533,26,22,7,2,NA,9112,NA,88,female,26,20-29,22,High education,NA,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1534,88,3,1,1,NA,7322,NA,4,male,88,>=65,3,Low education,4,blue-collar,1,66666,7322,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1535,66,13,2,2,NA,3343,NA,77,female,66,>=65,13,Low education,NA,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1536,76,9,2,2,NA,3343,NA,7,female,76,>=65,9,Low education,7,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1537,65,12,2,2,NA,3343,NA,5,female,65,>=65,12,Low education,5,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1538,89,11,3,2,NA,66666,NA,7,female,89,>=65,11,Secondary education,7,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1539,28,13,4,1,NA,5131,NA,9,male,28,20-29,13,Secondary education,9,service,1,66666,5131,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
7,1540,51,14,5,1,NA,5153,NA,6,male,51,45-64,14,High education,6,service,1,66666,5153,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1542,25,19,5,1,NA,2521,NA,77,male,25,20-29,19,High education,NA,professionals,1,66666,2521,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1545,49,17,5,1,NA,6113,NA,3,male,49,45-64,17,High education,3,agricultural,1,66666,6113,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1546,101,10,1,2,NA,66666,NA,88,female,101,>=65,10,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1548,47,13,4,2,NA,9112,NA,3,female,47,45-64,13,Secondary education,3,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1551,29,24,7,2,NA,2310,NA,7,female,29,20-29,24,High education,7,professionals,1,66666,2310,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1552,46,16,7,2,NA,1211,NA,10,female,46,45-64,16,High education,10,managers,1,66666,1211,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1553,45,17,7,2,NA,1221,NA,10,female,45,45-64,17,High education,10,managers,1,66666,1221,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1556,61,17,6,1,NA,2153,NA,10,male,61,45-64,17,High education,10,professionals,1,66666,2153,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1557,50,12,1,2,NA,9111,NA,4,female,50,45-64,12,Low education,4,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1562,18,13,99,2,NA,66666,NA,88,female,18,<20,13,NA,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1566,77,6,1,2,NA,7531,NA,5,female,77,>=65,6,Low education,5,blue-collar,1,66666,7531,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1567,74,15,7,1,NA,2161,NA,8,male,74,>=65,15,High education,8,professionals,1,66666,2161,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1568,64,15,7,1,NA,2330,NA,9,male,64,45-64,15,High education,9,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1569,32,13,2,1,NA,3435,NA,3,male,32,30-44,13,Low education,3,technicians,1,66666,3435,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1570,71,19,6,1,NA,3324,NA,6,male,71,>=65,19,High education,6,technicians,1,66666,3324,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1571,21,15,3,2,NA,66666,NA,4,female,21,20-29,15,Secondary education,4,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1574,43,17,2,1,NA,4110,NA,3,male,43,30-44,17,Low education,3,clerical,1,66666,4110,1,66666,1,NA,NA,NA,1,66666,11,6,4,Skilled workers
7,1576,37,6,1,2,NA,9112,NA,1,female,37,30-44,6,Low education,1,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1577,65,15,2,2,NA,5223,NA,4,female,65,>=65,15,Low education,4,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1578,65,9,1,1,NA,8159,NA,3,male,65,>=65,9,Low education,3,blue-collar,1,66666,8159,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
7,1579,59,15,7,1,NA,3324,NA,4,male,59,45-64,15,High education,4,technicians,1,66666,3324,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1580,57,8,2,2,NA,4225,NA,8,female,57,45-64,8,Low education,8,clerical,1,66666,4225,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1581,64,12,1,2,NA,5230,NA,6,female,64,45-64,12,Low education,6,service,1,66666,5230,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1585,19,14,4,2,NA,66666,NA,9,female,19,<20,14,Secondary education,9,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1587,82,8,1,1,NA,5221,NA,3,male,82,>=65,8,Low education,3,service,2,1,5221,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
7,1588,25,16,2,2,NA,5223,NA,6,female,25,20-29,16,Low education,6,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1591,42,15,7,1,NA,1412,NA,77,male,42,30-44,15,High education,NA,managers,2,0,1412,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1592,48,8,2,2,NA,9111,NA,77,female,48,45-64,8,Low education,NA,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1595,57,15,4,2,NA,4411,NA,88,female,57,45-64,15,Secondary education,NA,clerical,1,66666,4411,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1598,69,6,1,2,NA,9112,NA,4,female,69,>=65,6,Low education,4,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1604,64,9,2,1,NA,3123,NA,3,male,64,45-64,9,Low education,3,technicians,1,66666,3123,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
7,1605,58,10,2,1,NA,3123,NA,3,male,58,45-64,10,Low education,3,technicians,1,66666,3123,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
7,1606,19,15,2,2,NA,5223,NA,3,female,19,<20,15,Low education,3,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1608,55,8,1,2,NA,9112,NA,1,female,55,45-64,8,Low education,1,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1609,30,14,3,1,NA,9621,NA,4,male,30,30-44,14,Secondary education,4,blue-collar,1,66666,9621,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1610,62,14,4,1,NA,3343,NA,10,male,62,45-64,14,Secondary education,10,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1612,86,14,6,1,NA,2153,NA,7,male,86,>=65,14,High education,7,professionals,1,66666,2153,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1616,71,3,1,2,NA,66666,NA,88,female,71,>=65,3,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1621,59,12,4,1,NA,8322,NA,2,male,59,45-64,12,Secondary education,2,blue-collar,1,66666,8322,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1622,62,20,5,1,NA,1323,NA,2,male,62,45-64,20,High education,2,managers,2,0,1323,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1623,63,10,2,1,NA,5221,NA,6,male,63,45-64,10,Low education,6,service,2,1,5221,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
7,1624,30,19,7,2,NA,2359,NA,7,female,30,30-44,19,High education,7,professionals,2,0,2359,2,0,2,NA,NA,NA,2,0,2,1,1,Higher-grade service class
7,1628,76,8,2,2,NA,9622,NA,4,female,76,>=65,8,Low education,4,blue-collar,1,66666,9622,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1629,56,16,7,1,NA,1222,NA,10,male,56,45-64,16,High education,10,managers,1,66666,1222,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1630,62,10,2,2,NA,3343,NA,4,female,62,45-64,10,Low education,4,technicians,3,66666,3343,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
7,1631,75,26,7,1,NA,2529,NA,9,male,75,>=65,26,High education,9,professionals,1,66666,2529,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1635,42,22,6,2,NA,3212,NA,8,female,42,30-44,22,High education,8,technicians,1,66666,3212,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
7,1636,30,6,1,2,NA,9111,NA,6,female,30,30-44,6,Low education,6,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1638,53,21,7,1,NA,1120,NA,10,male,53,45-64,21,High education,10,managers,1,66666,1120,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1640,43,20,7,1,NA,2511,NA,10,male,43,30-44,20,High education,10,professionals,1,66666,2511,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1641,51,19,7,1,NA,3321,NA,10,male,51,45-64,19,High education,10,technicians,1,66666,3321,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1642,35,19,7,1,NA,2330,NA,10,male,35,30-44,19,High education,10,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1644,36,17,6,2,NA,2221,NA,9,female,36,30-44,17,High education,9,professionals,1,66666,2221,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1645,70,10,1,2,NA,9111,NA,4,female,70,>=65,10,Low education,4,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1647,69,7,1,1,NA,7212,NA,3,male,69,>=65,7,Low education,3,blue-collar,1,66666,7212,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1648,47,15,6,1,NA,2433,NA,10,male,47,45-64,15,High education,10,professionals,1,66666,2433,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
7,1649,38,32,5,1,NA,4225,NA,7,male,38,30-44,32,High education,7,clerical,1,66666,4225,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1653,49,21,7,2,NA,2631,NA,6,female,49,45-64,21,High education,6,professionals,1,66666,2631,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1654,18,8,2,1,NA,66666,NA,8,male,18,<20,8,Low education,8,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1656,41,17,5,2,NA,7322,NA,8,female,41,30-44,17,High education,8,blue-collar,1,66666,7322,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1657,34,22,6,2,NA,2411,NA,7,female,34,30-44,22,High education,7,professionals,1,66666,2411,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1658,42,20,5,2,NA,3321,NA,7,female,42,30-44,20,High education,7,technicians,1,66666,3321,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1659,18,13,2,1,NA,66666,NA,5,male,18,<20,13,Low education,5,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1660,60,10,2,1,NA,7127,NA,77,male,60,45-64,10,Low education,NA,blue-collar,2,0,7127,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1663,38,14,3,2,NA,9112,NA,77,female,38,30-44,14,Secondary education,NA,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1665,79,5,1,1,NA,8322,NA,4,male,79,>=65,5,Low education,4,blue-collar,1,66666,8322,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1666,46,10,2,1,NA,4321,NA,77,male,46,45-64,10,Low education,NA,clerical,1,66666,4321,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1667,69,18,6,1,NA,2142,NA,9,male,69,>=65,18,High education,9,professionals,1,66666,2142,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1669,75,7,1,1,NA,4412,NA,8,male,75,>=65,7,Low education,8,clerical,1,66666,4412,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1671,23,15,4,1,NA,4321,NA,8,male,23,20-29,15,Secondary education,8,clerical,3,66666,4321,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
7,1672,23,17,4,1,NA,66666,NA,8,male,23,20-29,17,Secondary education,8,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1673,75,6,1,1,NA,1211,NA,8,male,75,>=65,6,Low education,8,managers,1,66666,1211,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1674,57,16,3,2,NA,2642,NA,4,female,57,45-64,16,Secondary education,4,professionals,1,66666,2642,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1676,56,15,6,2,NA,3343,NA,88,female,56,45-64,15,High education,NA,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1677,89,2,1,2,NA,66666,NA,77,female,89,>=65,2,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1678,90,4,1,2,NA,66666,NA,77,female,90,>=65,4,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1680,20,16,2,1,NA,66666,NA,3,male,20,20-29,16,Low education,3,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
7,1682,73,8,1,1,NA,5221,NA,3,male,73,>=65,8,Low education,3,service,2,0,5221,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1683,35,20,6,2,NA,2423,NA,77,female,35,30-44,20,High education,NA,professionals,1,66666,2423,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
7,1685,33,13,2,1,NA,9333,NA,8,male,33,30-44,13,Low education,8,blue-collar,1,66666,9333,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
7,1686,37,14,3,2,NA,9111,NA,2,female,37,30-44,14,Secondary education,2,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
7,1687,41,14,5,1,NA,3423,NA,77,male,41,30-44,14,High education,NA,technicians,1,66666,3423,1,66666,1,NA,NA,NA,1,66666,10,5,2,Lower-grade service class
7,1688,43,10,2,2,NA,5311,NA,77,female,43,30-44,10,Low education,NA,service,1,66666,5311,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
7,1689,24,7,2,1,NA,7214,NA,88,male,24,20-29,7,Low education,NA,blue-collar,1,66666,7214,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
7,1693,40,12,4,1,NA,5322,NA,5,male,40,30-44,12,Secondary education,5,service,2,0,5322,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
7,1694,40,13,5,1,NA,3332,NA,77,male,40,30-44,13,High education,NA,technicians,1,66666,3332,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
7,1700,38,18,6,2,NA,2151,NA,7,female,38,30-44,18,High education,7,professionals,1,66666,2151,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
7,1701,27,9,1,1,NA,9334,NA,1,male,27,20-29,9,Low education,1,blue-collar,1,66666,9334,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
